DiseaseIndex,DiseaseID,DrugIndex,DrugID
955,DISJUQ5T,480,DM65KL8
955,DISJUQ5T,524,DM6PR40
955,DISJUQ5T,665,DM8K1XO
955,DISJUQ5T,674,DM8P137
955,DISJUQ5T,716,DM98IXF
955,DISJUQ5T,783,DMAE84F
955,DISJUQ5T,790,DMAHJEF
955,DISJUQ5T,820,DMAWU35
955,DISJUQ5T,885,DMBUNVW
955,DISJUQ5T,1076,DMEMBJC
955,DISJUQ5T,1096,DMF28YC
955,DISJUQ5T,1126,DMFESG7
955,DISJUQ5T,1180,DMG2KI4
955,DISJUQ5T,1210,DMGEMB7
955,DISJUQ5T,1287,DMHCI9S
955,DISJUQ5T,1519,DMKI1F6
955,DISJUQ5T,1619,DMM1JL9
955,DISJUQ5T,1937,DMQMGXV
955,DISJUQ5T,1979,DMR43UY
955,DISJUQ5T,2029,DMRMS1A
955,DISJUQ5T,2502,DMYHBKN
955,DISJUQ5T,2575,DMZDF0B
955,DISJUQ5T,2586,DMZIKTU
956,DISJUSVZ,693,DM8X2EH
957,DISJV45Z,234,DM2TEOL
958,DISJW62S,602,DM7JT24
958,DISJW62S,603,DM7MDBE
958,DISJW62S,838,DMB3ZSK
958,DISJW62S,970,DMD1B8Z
958,DISJW62S,1094,DMF0NQR
958,DISJW62S,1581,DMLFX7K
958,DISJW62S,1655,DMMLXA9
958,DISJW62S,1923,DMQCTIH
958,DISJW62S,2352,DMWBQKU
958,DISJW62S,2397,DMWVIGP
959,DISJW6E6,104,DM1AF5U
959,DISJW6E6,193,DM2AQ5N
959,DISJW6E6,210,DM2HU9I
959,DISJW6E6,332,DM4DMBT
959,DISJW6E6,469,DM60QMR
959,DISJW6E6,510,DM6IR3P
959,DISJW6E6,837,DMB39LO
959,DISJW6E6,923,DMCH80F
959,DISJW6E6,983,DMD6TOU
959,DISJW6E6,1230,DMGN1PW
959,DISJW6E6,1307,DMHN027
959,DISJW6E6,1583,DMLHESP
959,DISJW6E6,1664,DMMQ8ZG
959,DISJW6E6,1700,DMN7SDE
959,DISJW6E6,2038,DMRTSGP
959,DISJW6E6,2040,DMRV7H0
959,DISJW6E6,2072,DMSCDY9
959,DISJW6E6,2249,DMUSZHD
959,DISJW6E6,2258,DMUWX51
959,DISJW6E6,2307,DMVPUQI
959,DISJW6E6,2444,DMXKJ6C
960,DISJXZQF,439,DM5ONA9
960,DISJXZQF,934,DMCMOS8
960,DISJXZQF,2388,DMWSXI4
961,DISJYD9A,1789,DMOJ4ZI
962,DISJYOE3,1774,DMOEM2I
962,DISJYOE3,1951,DMQTHRJ
962,DISJYOE3,2372,DMWLFGO
963,DISJYP9B,226,DM2PYNR
963,DISJYP9B,384,DM4ZP3W
963,DISJYP9B,425,DM5JQ0D
966,DISK1O5Z,3,DM02AWV
966,DISK1O5Z,189,DM28UJG
966,DISK1O5Z,271,DM3FXPS
966,DISK1O5Z,363,DM4O90W
966,DISK1O5Z,409,DM5DSFZ
966,DISK1O5Z,642,DM89QE1
966,DISK1O5Z,664,DM8JXPZ
966,DISK1O5Z,1096,DMF28YC
966,DISK1O5Z,1161,DMFRM1I
966,DISK1O5Z,1208,DMGDKXN
966,DISK1O5Z,1251,DMGTMMC
966,DISK1O5Z,1461,DMJPR2B
966,DISK1O5Z,1525,DMKJ485
966,DISK1O5Z,1865,DMPHZQE
966,DISK1O5Z,1980,DMR4HIW
966,DISK1O5Z,2024,DMRM3AW
966,DISK1O5Z,2215,DMUBP9O
966,DISK1O5Z,2361,DMWFJTR
966,DISK1O5Z,2502,DMYHBKN
967,DISK1S90,595,DM7ICNU
967,DISK1S90,1820,DMOVH1M
967,DISK1S90,2145,DMTAJQE
967,DISK1S90,2299,DMVN5OH
967,DISK1S90,2396,DMWVCF3
967,DISK1S90,2563,DMZA017
967,DISK1S90,2578,DMZEPFJ
968,DISK2MZ2,96,DM15HL8
968,DISK2MZ2,288,DM3OWT4
968,DISK2MZ2,1418,DMJ18YL
968,DISK2MZ2,2159,DMTIVEN
969,DISK2QRI,169,DM214Q8
969,DISK2QRI,709,DM93L4X
969,DISK2QRI,2150,DMTCPDI
969,DISK2QRI,2457,DMXOELT
970,DISK3LZD,782,DMAE6LK
970,DISK3LZD,1070,DMEFRTZ
970,DISK3LZD,1179,DMG281S
970,DISK3LZD,1681,DMMX2E6
970,DISK3LZD,1714,DMNH3PG
970,DISK3LZD,1838,DMP5A4T
970,DISK3LZD,2010,DMRHGI9
970,DISK3LZD,2305,DMVP5YE
971,DISK3N1S,1245,DMGRZW2
972,DISK3TVI,141,DM1T2LS
972,DISK3TVI,689,DM8WAHT
972,DISK3TVI,1271,DMH2NMY
972,DISK3TVI,2150,DMTCPDI
972,DISK3TVI,2207,DMU7YEL
973,DISK4TGU,204,DM2F8XZ
973,DISK4TGU,483,DM672AH
973,DISK4TGU,587,DM7F5OW
973,DISK4TGU,688,DM8VCBE
973,DISK4TGU,729,DM9J04X
973,DISK4TGU,922,DMCH7RU
973,DISK4TGU,1170,DMFYBD0
973,DISK4TGU,1405,DMIVJ0D
973,DISK4TGU,1472,DMJX6ZG
973,DISK4TGU,1506,DMKBJWP
973,DISK4TGU,1536,DMKR3C5
973,DISK4TGU,1677,DMMV0KW
973,DISK4TGU,1757,DMO50U2
973,DISK4TGU,1963,DMQXO1I
973,DISK4TGU,2218,DMUDJZM
973,DISK4TGU,2225,DMUIE76
973,DISK4TGU,2278,DMV74ZH
973,DISK4TGU,2551,DMZ3OU6
973,DISK4TGU,2554,DMZ5RGV
973,DISK4TGU,2583,DMZHUO5
974,DISK5QGC,245,DM30SGU
974,DISK5QGC,357,DM4MDJY
974,DISK5QGC,489,DM6A0X7
974,DISK5QGC,738,DM9OZWQ
974,DISK5QGC,1096,DMF28YC
974,DISK5QGC,1651,DMMIQ7G
974,DISK5QGC,1958,DMQWGID
975,DISK6PTH,18,DM07TX3
975,DISK6PTH,28,DM0D9YJ
975,DISK6PTH,76,DM0VQN3
975,DISK6PTH,96,DM15HL8
975,DISK6PTH,205,DM2FGRT
975,DISK6PTH,218,DM2NLS9
975,DISK6PTH,277,DM3JFIH
975,DISK6PTH,300,DM3VOGS
975,DISK6PTH,308,DM3XNUI
975,DISK6PTH,314,DM41GRA
975,DISK6PTH,346,DM4K7GQ
975,DISK6PTH,356,DM4M1SG
975,DISK6PTH,358,DM4ME02
975,DISK6PTH,579,DM7DSYP
975,DISK6PTH,652,DM8EU0Z
975,DISK6PTH,981,DMD5JU8
975,DISK6PTH,1212,DMGFPU2
975,DISK6PTH,1333,DMHVWIK
975,DISK6PTH,1334,DMHWE7P
975,DISK6PTH,1413,DMIZ6W2
975,DISK6PTH,1425,DMJ7A0H
975,DISK6PTH,1468,DMJUNY5
975,DISK6PTH,1473,DMJXDGC
975,DISK6PTH,1543,DMKVOYF
975,DISK6PTH,1637,DMMC345
975,DISK6PTH,1704,DMN9RPO
975,DISK6PTH,1712,DMNEXZF
975,DISK6PTH,2060,DMS60RB
975,DISK6PTH,2061,DMS6UOE
975,DISK6PTH,2064,DMS9503
975,DISK6PTH,2084,DMSIMD8
975,DISK6PTH,2090,DMSL679
975,DISK6PTH,2112,DMSUVM1
975,DISK6PTH,2144,DMTAFY4
975,DISK6PTH,2148,DMTBKF3
975,DISK6PTH,2187,DMTX2BH
975,DISK6PTH,2210,DMU8V4S
975,DISK6PTH,2223,DMUI0CH
975,DISK6PTH,2238,DMUNSWV
975,DISK6PTH,2251,DMUTL7O
975,DISK6PTH,2265,DMUYNEI
975,DISK6PTH,2273,DMV2JNY
975,DISK6PTH,2396,DMWVCF3
975,DISK6PTH,2491,DMY8NC4
975,DISK6PTH,2578,DMZEPFJ
976,DISK72WC,379,DM4WVC5
977,DISK7GAB,58,DM0ODBG
977,DISK7GAB,477,DM648X9
979,DISKA5RC,1946,DMQSA2V
979,DISKA5RC,2244,DMUPFLI
980,DISKAIXX,1712,DMNEXZF
981,DISKAXY9,421,DM5IKUF
981,DISKAXY9,1506,DMKBJWP
981,DISKAXY9,1536,DMKR3C5
981,DISKAXY9,2326,DMVYXR8
981,DISKAXY9,2474,DMXZOCG
982,DISKB4RK,303,DM3VZJQ
983,DISKBNZP,1680,DMMWZET
984,DISKCLM1,207,DM2HG4X
984,DISKCLM1,331,DM4BDON
984,DISKCLM1,716,DM98IXF
984,DISKCLM1,790,DMAHJEF
984,DISKCLM1,1195,DMG8K57
984,DISKCLM1,1210,DMGEMB7
984,DISKCLM1,1680,DMMWZET
984,DISKCLM1,1917,DMQ8FR2
986,DISKFIMU,1621,DMM2NSK
987,DISKFW6V,1055,DME9JNL
987,DISKFW6V,1466,DMJSSGD
988,DISKGKOC,2572,DMZC90K
989,DISKHX7S,931,DMCMBHA
989,DISKHX7S,1266,DMH0ZJE
989,DISKHX7S,2074,DMSE3I7
989,DISKHX7S,2235,DMUM7HZ
990,DISKICS2,1334,DMHWE7P
991,DISKIJSX,2349,DMWAD93
993,DISKLMN7,245,DM30SGU
993,DISKLMN7,435,DM5NW1E
993,DISKLMN7,707,DM92AH3
993,DISKLMN7,772,DMA8DPN
993,DISKLMN7,829,DMB0FWL
993,DISKLMN7,1316,DMHPD2Y
993,DISKLMN7,1392,DMIOZ29
993,DISKLMN7,1405,DMIVJ0D
993,DISKLMN7,1472,DMJX6ZG
993,DISKLMN7,1677,DMMV0KW
993,DISKLMN7,1909,DMQ2JO5
993,DISKLMN7,2151,DMTFK3O
993,DISKLMN7,2218,DMUDJZM
993,DISKLMN7,2253,DMUTYR2
993,DISKLMN7,2438,DMXGJEI
993,DISKLMN7,2583,DMZHUO5
995,DISKMKFJ,1118,DMFB97P
996,DISKMQBM,346,DM4K7GQ
996,DISKMQBM,595,DM7ICNU
996,DISKMQBM,2299,DMVN5OH
996,DISKMQBM,2396,DMWVCF3
997,DISKNDYU,1096,DMF28YC
997,DISKNDYU,1145,DMFKXDY
998,DISKQ2K7,66,DM0QZBN
998,DISKQ2K7,83,DM10D85
998,DISKQ2K7,267,DM3DSVJ
998,DISKQ2K7,576,DM7C8YV
998,DISKQ2K7,750,DM9Y6X7
998,DISKQ2K7,839,DMB4AVP
998,DISKQ2K7,1114,DMF9O6B
998,DISKQ2K7,1253,DMGU74E
998,DISKQ2K7,1408,DMIXC7G
999,DISKQF0W,2403,DMX0E5B
1001,DISKS5K2,2606,DMZRTW1
1002,DISKS8QN,1970,DMR0TYK
1003,DISKT6OJ,812,DMAR7N0
1004,DISKU1YS,241,DM2WFEA
1006,DISKW8PI,96,DM15HL8
1006,DISKW8PI,102,DM1A9W3
1006,DISKW8PI,204,DM2F8XZ
1006,DISKW8PI,326,DM49DUI
1006,DISKW8PI,346,DM4K7GQ
1006,DISKW8PI,354,DM4LT8A
1006,DISKW8PI,370,DM4QTBN
1006,DISKW8PI,453,DM5T6US
1006,DISKW8PI,595,DM7ICNU
1006,DISKW8PI,682,DM8SMD1
1006,DISKW8PI,698,DM8YMWE
1006,DISKW8PI,878,DMBR5Q7
1006,DISKW8PI,1195,DMG8K57
1006,DISKW8PI,1210,DMGEMB7
1006,DISKW8PI,1332,DMHVL0J
1006,DISKW8PI,1403,DMIUX3D
1006,DISKW8PI,1614,DMLZNIQ
1006,DISKW8PI,1772,DMODJ40
1006,DISKW8PI,1796,DMOL793
1006,DISKW8PI,1845,DMP9HBO
1006,DISKW8PI,1859,DMPGR1E
1006,DISKW8PI,2057,DMS4BLQ
1006,DISKW8PI,2111,DMSTW1Q
1006,DISKW8PI,2145,DMTAJQE
1006,DISKW8PI,2188,DMTY169
1006,DISKW8PI,2211,DMU92F8
1006,DISKW8PI,2239,DMUNTE3
1006,DISKW8PI,2243,DMUPE07
1006,DISKW8PI,2299,DMVN5OH
1006,DISKW8PI,2396,DMWVCF3
1006,DISKW8PI,2407,DMX2358
1006,DISKW8PI,2480,DMY24S0
1006,DISKW8PI,2519,DMYP4XC
1006,DISKW8PI,2550,DMZ3BNF
1006,DISKW8PI,2556,DMZ6VEY
1006,DISKW8PI,2563,DMZA017
1006,DISKW8PI,2578,DMZEPFJ
1007,DISKYEDV,1574,DMLB81S
1007,DISKYEDV,2010,DMRHGI9
1009,DISL1CE3,245,DM30SGU
1009,DISL1CE3,357,DM4MDJY
1009,DISL1CE3,489,DM6A0X7
1009,DISL1CE3,572,DM7A8TW
1009,DISL1CE3,738,DM9OZWQ
1009,DISL1CE3,1096,DMF28YC
1009,DISL1CE3,1145,DMFKXDY
1009,DISL1CE3,1444,DMJH792
1009,DISL1CE3,1651,DMMIQ7G
1009,DISL1CE3,1956,DMQVRZH
1010,DISL1D9U,1334,DMHWE7P
1011,DISL1SAV,55,DM0N85H
1011,DISL1SAV,2509,DMYLOVR
1012,DISL38J3,2101,DMSQ8MD
1013,DISL3V18,1513,DMKECZD
1013,DISL3V18,1732,DMNPZL4
1013,DISL3V18,1841,DMP6SC2
1013,DISL3V18,2057,DMS4BLQ
1014,DISL3WCU,1187,DMG4BQ5
1015,DISL5UOX,1389,DMIO4V5
1016,DISL5XVU,510,DM6IR3P
1016,DISL5XVU,1307,DMHN027
1018,DISL7AGZ,204,DM2F8XZ
1018,DISL7AGZ,483,DM672AH
1019,DISL7Y7K,1579,DMLEDNK
1020,DISL8D8G,346,DM4K7GQ
1020,DISL8D8G,356,DM4M1SG
1020,DISL8D8G,579,DM7DSYP
1020,DISL8D8G,827,DMB08GE
1020,DISL8D8G,981,DMD5JU8
1020,DISL8D8G,1205,DMGCHDS
1020,DISL8D8G,1334,DMHWE7P
1020,DISL8D8G,1468,DMJUNY5
1020,DISL8D8G,1543,DMKVOYF
1020,DISL8D8G,1631,DMM7CHK
1020,DISL8D8G,2064,DMS9503
1020,DISL8D8G,2084,DMSIMD8
1020,DISL8D8G,2238,DMUNSWV
1020,DISL8D8G,2265,DMUYNEI
1020,DISL8D8G,2394,DMWV2AG
1020,DISL8D8G,2450,DMXLT8C
1020,DISL8D8G,2486,DMY60I8
1021,DISL8MX9,430,DM5L6HI
1021,DISL8MX9,529,DM6RZ9Q
1021,DISL8MX9,539,DM6W8V5
1021,DISL8MX9,615,DM7SJD6
1021,DISL8MX9,690,DM8WBAH
1021,DISL8MX9,833,DMB1CZ8
1021,DISL8MX9,1097,DMF29Q5
1021,DISL8MX9,1577,DMLDQFV
1021,DISL8MX9,1650,DMMIHVP
1021,DISL8MX9,1763,DMO9WDS
1021,DISL8MX9,1873,DMPM4SK
1021,DISL8MX9,1876,DMPN5IH
1021,DISL8MX9,2110,DMSTTV9
1021,DISL8MX9,2124,DMSZQAK
1021,DISL8MX9,2129,DMT2FDC
1022,DISL8OGN,76,DM0VQN3
1022,DISL8OGN,218,DM2NLS9
1022,DISL8OGN,981,DMD5JU8
1022,DISL8OGN,1413,DMIZ6W2
1022,DISL8OGN,1579,DMLEDNK
1022,DISL8OGN,2238,DMUNSWV
1023,DISL8XZI,39,DM0GUSX
1023,DISL8XZI,111,DM1DBV5
1023,DISL8XZI,133,DM1OC6A
1023,DISL8XZI,201,DM2EN6G
1023,DISL8XZI,295,DM3TABW
1023,DISL8XZI,322,DM471KJ
1023,DISL8XZI,458,DM5VWOB
1023,DISL8XZI,575,DM7BN0X
1023,DISL8XZI,628,DM804UR
1023,DISL8XZI,694,DM8X4A1
1023,DISL8XZI,699,DM8YU2F
1023,DISL8XZI,1203,DMGBPSH
1023,DISL8XZI,1213,DMGFV3Z
1023,DISL8XZI,1316,DMHPD2Y
1023,DISL8XZI,1377,DMIJRF0
1023,DISL8XZI,1685,DMMZXIW
1023,DISL8XZI,1800,DMOM8AL
1023,DISL8XZI,1840,DMP6M1N
1023,DISL8XZI,2022,DMRL3AB
1023,DISL8XZI,2098,DMSP4JX
1023,DISL8XZI,2113,DMSVOCZ
1023,DISL8XZI,2171,DMTN5XI
1023,DISL8XZI,2465,DMXVU6D
1023,DISL8XZI,2471,DMXYLQ3
1023,DISL8XZI,2552,DMZ44BT
1024,DISLBTU2,1823,DMOWLVG
1025,DISLBW6B,131,DM1N62C
1025,DISLBW6B,285,DM3NUMH
1025,DISLBW6B,606,DM7NPJS
1025,DISLBW6B,1253,DMGU74E
1025,DISLBW6B,1630,DMM58JY
1025,DISLBW6B,1697,DMN6DXL
1025,DISLBW6B,1767,DMOBIKY
1025,DISLBW6B,1855,DMPFN6Y
1026,DISLBXBY,104,DM1AF5U
1026,DISLBXBY,342,DM4I8O7
1026,DISLBXBY,578,DM7DHEW
1026,DISLBXBY,598,DM7J2TA
1026,DISLBXBY,691,DM8WCXM
1026,DISLBXBY,836,DMB1QEV
1026,DISLBXBY,882,DMBSK7X
1026,DISLBXBY,1119,DMFC41K
1026,DISLBXBY,1149,DMFMDOB
1026,DISLBXBY,1797,DMOLNCZ
1026,DISLBXBY,1828,DMOXJKF
1026,DISLBXBY,2259,DMUX7Z8
1026,DISLBXBY,2281,DMV9ADG
1026,DISLBXBY,2302,DMVO4ED
1026,DISLBXBY,2425,DMX9K8F
1026,DISLBXBY,2455,DMXNR04
1027,DISLCGI6,510,DM6IR3P
1027,DISLCGI6,1307,DMHN027
1028,DISLCJY7,1014,DMDL27I
1029,DISLCNLI,615,DM7SJD6
1029,DISLCNLI,875,DMBOV5P
1029,DISLCNLI,1199,DMGB035
1029,DISLCNLI,1202,DMGBKVD
1029,DISLCNLI,1650,DMMIHVP
1029,DISLCNLI,2124,DMSZQAK
1029,DISLCNLI,2504,DMYILBE
1033,DISLGVL7,613,DM7RJXL
1033,DISLGVL7,1409,DMIY6DB
1034,DISLI2ME,2442,DMXJ7O8
1035,DISLIAU9,1847,DMP9TWZ
1035,DISLIAU9,2528,DMYT0OG
1036,DISLIZS4,623,DM7WI4Q
1036,DISLIZS4,1441,DMJFP6G
1036,DISLIZS4,1912,DMQ4HIN
1036,DISLIZS4,2286,DMVE3TK
1037,DISLJQ4K,2442,DMXJ7O8
1038,DISLKHK4,2243,DMUPE07
1039,DISLKKHD,935,DMCNASS
1040,DISLKUNL,476,DM63VRX
1040,DISLKUNL,850,DMBCYF5
1040,DISLKUNL,2555,DMZ65K8
1040,DISLKUNL,2559,DMZ8NZP
1041,DISLL965,17,DM07K2I
1041,DISLL965,74,DM0TI4U
1041,DISLL965,87,DM13PQW
1041,DISLL965,107,DM1BV7W
1041,DISLL965,137,DM1RBYG
1041,DISLL965,171,DM21C09
1041,DISLL965,182,DM26E4B
1041,DISLL965,210,DM2HU9I
1041,DISLL965,214,DM2L3D5
1041,DISLL965,298,DM3UZ95
1041,DISLL965,310,DM4087K
1041,DISLL965,319,DM458UM
1041,DISLL965,332,DM4DMBT
1041,DISLL965,335,DM4ES8F
1041,DISLL965,349,DM4L6EU
1041,DISLL965,389,DM51OQW
1041,DISLL965,420,DM5I621
1041,DISLL965,462,DM5XLTY
1041,DISLL965,502,DM6EUL5
1041,DISLL965,529,DM6RZ9Q
1041,DISLL965,530,DM6S157
1041,DISLL965,536,DM6VM38
1041,DISLL965,554,DM72JXH
1041,DISLL965,574,DM7BJFR
1041,DISLL965,586,DM7F1PA
1041,DISLL965,596,DM7ISKJ
1041,DISLL965,635,DM86G2H
1041,DISLL965,695,DM8XI09
1041,DISLL965,735,DM9NJ52
1041,DISLL965,739,DM9PLRH
1041,DISLL965,741,DM9S2JW
1041,DISLL965,757,DMA12HL
1041,DISLL965,763,DMA2Z4F
1041,DISLL965,767,DMA5XGH
1041,DISLL965,770,DMA7PEW
1041,DISLL965,794,DMAI7ZV
1041,DISLL965,837,DMB39LO
1041,DISLL965,852,DMBDAZV
1041,DISLL965,872,DMBM27N
1041,DISLL965,903,DMC50ME
1041,DISLL965,915,DMCD9YG
1041,DISLL965,923,DMCH80F
1041,DISLL965,976,DMD2NV7
1041,DISLL965,980,DMD59GI
1041,DISLL965,982,DMD5LBX
1041,DISLL965,1106,DMF5XQH
1041,DISLL965,1117,DMFAOKP
1041,DISLL965,1162,DMFS51Y
1041,DISLL965,1169,DMFYAM1
1041,DISLL965,1193,DMG7SQK
1041,DISLL965,1198,DMGA9X0
1041,DISLL965,1230,DMGN1PW
1041,DISLL965,1269,DMH1M9B
1041,DISLL965,1284,DMHAQCO
1041,DISLL965,1370,DMIFYLX
1041,DISLL965,1500,DMK8U72
1041,DISLL965,1539,DMKS1DV
1041,DISLL965,1553,DMKZROL
1041,DISLL965,1556,DML1538
1041,DISLL965,1570,DML8QSZ
1041,DISLL965,1608,DMLUA2J
1041,DISLL965,1615,DMM0HR1
1041,DISLL965,1618,DMM13DI
1041,DISLL965,1700,DMN7SDE
1041,DISLL965,1706,DMNAKLY
1041,DISLL965,1713,DMNFUZR
1041,DISLL965,1719,DMNKG1Z
1041,DISLL965,1787,DMOIX5S
1041,DISLL965,1788,DMOJ0V6
1041,DISLL965,1807,DMOPZDT
1041,DISLL965,1812,DMOSW35
1041,DISLL965,1896,DMPWSEM
1041,DISLL965,1920,DMQ8R4E
1041,DISLL965,1990,DMR8H31
1041,DISLL965,1994,DMRBJNZ
1041,DISLL965,2003,DMREUQ6
1041,DISLL965,2009,DMRH7CV
1041,DISLL965,2018,DMRK8OT
1041,DISLL965,2054,DMS3GX2
1041,DISLL965,2059,DMS5IEB
1041,DISLL965,2141,DMT9FH3
1041,DISLL965,2175,DMTP1DC
1041,DISLL965,2209,DMU8JGH
1041,DISLL965,2240,DMUOK4C
1041,DISLL965,2249,DMUSZHD
1041,DISLL965,2294,DMVLMW6
1041,DISLL965,2332,DMW4M97
1041,DISLL965,2353,DMWCOSR
1041,DISLL965,2468,DMXY30O
1041,DISLL965,2530,DMYTGW0
1041,DISLL965,2579,DMZFICR
1041,DISLL965,2587,DMZIXU9
1042,DISLLY7S,1237,DMGP8AX
1042,DISLLY7S,2072,DMSCDY9
1043,DISLOCZM,2064,DMS9503
1044,DISLP3XE,435,DM5NW1E
1045,DISLPORP,70,DM0S9Z1
1045,DISLPORP,1049,DME6G97
1046,DISLQ2XY,115,DM1ECNJ
1046,DISLQ2XY,124,DM1IS6U
1046,DISLQ2XY,621,DM7VTQO
1046,DISLQ2XY,1537,DMKRHTI
1046,DISLQ2XY,1636,DMMAWY1
1046,DISLQ2XY,2116,DMSWUGE
1047,DISLR0DG,501,DM6ETS0
1047,DISLR0DG,1317,DMHPRWG
1047,DISLR0DG,2051,DMS2M7O
1048,DISLRPYJ,91,DM14NKM
1049,DISLRVLT,2572,DMZC90K
1050,DISLSNBJ,138,DM1S4AG
1050,DISLSNBJ,1869,DMPIHLS
1051,DISLSZWB,436,DM5O4K6
1052,DISLTCVN,676,DM8QM5U
1052,DISLTCVN,804,DMAOL2S
1053,DISLTH3X,595,DM7ICNU
1053,DISLTH3X,1820,DMOVH1M
1053,DISLTH3X,2064,DMS9503
1053,DISLTH3X,2145,DMTAJQE
1053,DISLTH3X,2299,DMVN5OH
1053,DISLTH3X,2396,DMWVCF3
1053,DISLTH3X,2563,DMZA017
1053,DISLTH3X,2578,DMZEPFJ
1054,DISLU64N,770,DMA7PEW
1055,DISLUF66,2183,DMTW3R8
1056,DISLVKMD,2501,DMYGJQO
1057,DISLVMWO,549,DM70DTN
1058,DISLWTG2,207,DM2HG4X
1058,DISLWTG2,331,DM4BDON
1058,DISLWTG2,716,DM98IXF
1058,DISLWTG2,790,DMAHJEF
1058,DISLWTG2,1195,DMG8K57
1058,DISLWTG2,1210,DMGEMB7
1058,DISLWTG2,1680,DMMWZET
1058,DISLWTG2,1907,DMQ2FKJ
1058,DISLWTG2,1917,DMQ8FR2
1058,DISLWTG2,1991,DMR8ONJ
1058,DISLWTG2,2185,DMTWS9E
1059,DISLZ4AO,2524,DMYRBO1
1060,DISLZYDI,24,DM0BQRS
1060,DISLZYDI,844,DMB8CNL
1060,DISLZYDI,1562,DML4ZOT
1060,DISLZYDI,2473,DMXZ84M
1060,DISLZYDI,2542,DMZ0Q1G
1061,DISM0MTO,2305,DMVP5YE
1062,DISM24LR,1610,DMLUDO8
1064,DISM4F09,1293,DMHF4IQ
1064,DISM4F09,1556,DML1538
1064,DISM4F09,2470,DMXYJOB
1065,DISM5AAF,1247,DMGS4QH
1066,DISM5U0L,474,DM62UHC
1066,DISM5U0L,918,DMCEW64
1066,DISM5U0L,1334,DMHWE7P
1066,DISM5U0L,2064,DMS9503
1068,DISM7GNX,860,DMBFZ6L
1069,DISM7JPJ,188,DM28MU7
1069,DISM7JPJ,1272,DMH4IVU
1070,DISM7OZD,1459,DMJPBAX
1071,DISMAQGW,2064,DMS9503
1072,DISMB5FU,487,DM69G8X
1072,DISMB5FU,1147,DMFLUTR
1072,DISMB5FU,2516,DMYOAKS
1073,DISMB65Y,31,DM0DTF7
1074,DISMBYB0,1709,DMND304
1075,DISMCMLQ,300,DM3VOGS
1075,DISMCMLQ,308,DM3XNUI
1075,DISMCMLQ,314,DM41GRA
1075,DISMCMLQ,474,DM62UHC
1075,DISMCMLQ,1015,DMDNJHG
1075,DISMCMLQ,1044,DME2H5T
1075,DISMCMLQ,1059,DMEB837
1075,DISMCMLQ,1334,DMHWE7P
1075,DISMCMLQ,1360,DMI9FBP
1075,DISMCMLQ,1413,DMIZ6W2
1075,DISMCMLQ,1523,DMKINJO
1075,DISMCMLQ,1712,DMNEXZF
1075,DISMCMLQ,2148,DMTBKF3
1075,DISMCMLQ,2159,DMTIVEN
1075,DISMCMLQ,2210,DMU8V4S
1075,DISMCMLQ,2223,DMUI0CH
1075,DISMCMLQ,2396,DMWVCF3
1075,DISMCMLQ,2491,DMY8NC4
1076,DISMFOEI,438,DM5OHYE
1076,DISMFOEI,1110,DMF8DNE
1076,DISMFOEI,1195,DMG8K57
1076,DISMFOEI,1210,DMGEMB7
1076,DISMFOEI,1680,DMMWZET
1076,DISMFOEI,1686,DMN0LP8
1076,DISMFOEI,1917,DMQ8FR2
1077,DISMG0FL,78,DM0WX6I
1077,DISMG0FL,632,DM82Z30
1077,DISMG0FL,1024,DMDSWAG
1077,DISMG0FL,1729,DMNOKBV
1077,DISMG0FL,2466,DMXWOCP
1077,DISMG0FL,2474,DMXZOCG
1077,DISMG0FL,2600,DMZOLBI
1078,DISMGEBX,16,DM06QP0
1079,DISMHFNW,2364,DMWH7NQ
1080,DISMHKS7,1213,DMGFV3Z
1080,DISMHKS7,1276,DMH61ZB
1081,DISMISQD,1133,DMFHAJS
1081,DISMISQD,1735,DMNR6I2
1081,DISMISQD,2304,DMVONE6
1082,DISMJPLE,245,DM30SGU
1082,DISMJPLE,642,DM89QE1
1083,DISMKP1N,595,DM7ICNU
1083,DISMKP1N,2299,DMVN5OH
1083,DISMKP1N,2396,DMWVCF3
1084,DISMKWS3,119,DM1FX74
1084,DISMKWS3,389,DM51OQW
1084,DISMKWS3,452,DM5SYZP
1084,DISMKWS3,891,DMBXWU8
1084,DISMKWS3,1562,DML4ZOT
1084,DISMKWS3,1801,DMOMBJW
1085,DISMMXUS,1950,DMQTFAO
1085,DISMMXUS,2132,DMT57WC
1087,DISMN944,1882,DMPQAGE
1087,DISMN944,1995,DMRBMAU
1087,DISMN944,2264,DMUYKBZ
1088,DISMN9J3,245,DM30SGU
1088,DISMN9J3,572,DM7A8TW
1088,DISMN9J3,1794,DMOL54H
1088,DISMN9J3,2572,DMZC90K
1089,DISMOTRL,19,DM07U2A
1089,DISMOTRL,186,DM27Z5T
1089,DISMOTRL,671,DM8MC6O
1089,DISMOTRL,1325,DMHSZ1V
1090,DISMOUMI,320,DM45OJN
1090,DISMOUMI,331,DM4BDON
1090,DISMOUMI,368,DM4PXF6
1090,DISMOUMI,480,DM65KL8
1090,DISMOUMI,716,DM98IXF
1090,DISMOUMI,753,DM9ZMQH
1090,DISMOUMI,783,DMAE84F
1090,DISMOUMI,790,DMAHJEF
1090,DISMOUMI,885,DMBUNVW
1090,DISMOUMI,1180,DMG2KI4
1090,DISMOUMI,1195,DMG8K57
